MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
-0.876846107053953,-0.04607268816384297,-0.9762416738917832,-0.4225801889069928,0.05303715227838305,0.7376353313120292,0.29557071425631504,-0.026490647141300876,0.5967972125897196,-0.20280342335067947,-0.045732250623088756,-0.034750938313257033,-0.027323628246895593,-0.4147110635605025,-0.543852316473886,-0.06734928804716815,0.38084327838885823,-0.770667870816811,0.8276826875641612,-0.49321325467232785,-0.10824904617840875,0.7407053655281083,0.7496721789932191,-0.5756162355233732,0.6660789614707302,-2.3753569695891015,-0.5493240449935441,0.834595507702515,0.28048160281764056,0.6130629190831961,-1.519732826196081,0.5827134648045498,0.3043888253625946,-0.2860066829588857,-0.6278637266579593,-0.17898425057727418,-0.12262514013580923,-0.8847456076969478,0.265651219779941,0.30632141291613013,-0.4855757809365036,-0.7971843235952841,-0.11869159718354141,-1.0548482791427556,1.1447191736715667,-0.2375823096146089,-1.0269530354715697,-0.7621985381792997,-1.0613579282772965,-0.2104901778615792,0.7964789153465044,-0.9299400579523345,0.251126224251289,0.6393828253031266,-0.4265765391382231,1.5718893881448412,-1.2824558556083212,0.9460878835407968,-1.0136588165710987,-1.0846598139545853,0.2165569284856453,0.18830121722120818,0.2858770075544597,-0.7573337074326109,-0.7066700873801316,-0.3640319598842599,-0.11773704909211377,-0.26709859946143055,-0.05883573802951673,-0.08713509357298337,-0.49560379331926613,0.8914810866737796,0.31530940981346706,0.20879559284975222
0.5463342575393547,-0.04607268816384297,-0.014377900211868232,1.8460439158463202,0.05303715227838305,-1.3930898188249463,0.29557071425631504,-0.026490647141300876,-0.6392707977994456,-0.20280342335067947,1.9608581921007482,-1.187189032143602,-0.027323628246895593,-0.4147110635605025,2.0656140472265228,-0.7949256877082453,1.281477631593687,0.21880306296299185,-0.33338680045468216,-0.49321325467232785,-0.10824904617840875,-0.1981798355768536,-0.09630449780261105,-0.5756162355233732,0.6660789614707302,0.36182205152932945,0.8297887862754589,-0.32537836557602956,0.28048160281764056,-1.1530536922554653,-1.519732826196081,0.5827134648045498,-0.7862103328460971,2.187509715220951,-0.6346389439583232,0.7599452943535491,-0.12262514013580923,-0.8847456076969478,0.265651219779941,0.30632141291613013,0.7621846050952941,-0.7971843235952841,-0.11869159718354141,-0.1373261847959888,1.1447191736715667,-0.2375823096146089,-1.0269530354715697,1.2248126417908676,-1.0613579282772965,-0.2104901778615792,-0.4130833139230543,-0.9299400579523345,0.251126224251289,0.6393828253031266,1.8098136991379024,-0.6934105284742024,-0.0318640730023473,0.9460878835407968,0.323508132948223,0.5617182641871151,0.2165569284856453,0.18830121722120818,0.2858770075544597,0.6350053785959963,2.0540153812173996,-0.3640319598842599,-0.11773704909211377,-0.26709859946143055,-0.05883573802951673,-0.08713509357298337,-0.1250054664848281,-0.6156345382186387,0.31530940981346706,0.20879559284975222
-0.876846107053953,-0.04607268816384297,-0.014377900211868232,-0.271282957941466,0.05303715227838305,-1.3930898188249463,0.29557071425631504,-0.026490647141300876,-1.2573048029940284,-0.20280342335067947,1.1247788409658162,-0.034750938313257033,-0.027323628246895593,-0.4147110635605025,-0.543852316473886,-0.7949256877082453,0.38084327838885823,-0.1769853105489293,1.021194268900635,-0.49321325467232785,-0.10824904617840875,-1.1370650366818156,-1.2242734001970512,-0.5756162355233732,0.6660789614707302,0.36182205152932945,-0.5493240449935441,0.834595507702515,0.28048160281764056,0.6130629190831961,1.1959802191117028,-1.0069760293258219,0.3043888253625946,-0.2860066829588857,1.4860040710555642,0.44051565535646486,-0.12262514013580923,0.2653430309319014,0.265651219779941,0.30632141291613013,0.20882999911597513,-0.7971843235952841,-0.11869159718354141,-0.544227287506294,-0.8125584542129105,-0.2375823096146089,-1.0269530354715697,1.2248126417908676,0.172135474920279,-0.2104901778615792,-0.4130833139230543,-0.30765262358347994,0.251126224251289,-0.9462865814486275,-0.4265765391382231,-0.6934105284742024,-0.5321007860447369,0.9460878835407968,-1.0136588165710987,-0.9379996977982843,0.2165569284856453,0.18830121722120818,0.2858770075544597,-0.7573337074326109,0.29024410961342134,-0.3640319598842599,-0.11773704909211377,-0.26709859946143055,-0.05883573802951673,-0.08713509357298337,-0.1250054664848281,0.13792327422757042,0.31530940981346706,0.20879559284975222
-0.876846107053953,-0.04607268816384297,-1.3306125378791203,1.1259914692107522,0.05303715227838305,-0.6828481021126213,0.29557071425631504,-0.026490647141300876,-1.2573048029940284,-0.20280342335067947,-1.2162433422119936,-0.034750938313257033,-0.027323628246895593,-0.4147110635605025,-0.543852316473886,-0.7949256877082453,-0.5197910748159706,0.7795032587715468,0.48903742022533186,-0.49321325467232785,-0.10824904617840875,0.7407053655281083,0.7496721789932191,-0.5756162355233732,0.6660789614707302,0.36182205152932945,0.8297887862754589,-0.32537836557602956,0.28048160281764056,0.6130629190831961,-1.519732826196081,0.6668734968467459,0.3043888253625946,-0.2860066829588857,-0.6685150304601425,-0.13542566344130816,-0.12262514013580923,-0.8847456076969478,0.265651219779941,0.30632141291613013,-0.4367503745265637,-0.7971843235952841,-0.11869159718354141,-1.0189452406683168,-0.8125584542129105,3.997322359265795,-1.0269530354715697,-0.7621985381792997,0.172135474920279,-0.2104901778615792,0.7964789153465044,-0.9299400579523345,0.251126224251289,-0.9462865814486275,-0.4265765391382231,-0.6934105284742024,0.718490996561237,0.9460878835407968,0.323508132948223,0.50494660632016,0.2165569284856453,0.18830121722120818,0.2858770075544597,1.0991184072721984,-0.7066700873801316,-0.3640319598842599,-0.11773704909211377,-0.26709859946143055,-0.05883573802951673,-0.08713509357298337,0.24559286034960992,-1.3691923506648478,0.31530940981346706,0.20879559284975222
0.07194080267491877,-0.04607268816384297,-0.21687553677606083,1.2478079897307903,0.05303715227838305,-1.3930898188249463,0.29557071425631504,-0.026490647141300876,0.5967972125897196,-0.20280342335067947,-1.2162433422119936,-0.034750938313257033,-0.027323628246895593,-0.4147110635605025,1.0218275017463592,0.660227111613909,-0.5197910748159706,1.0103798099868342,0.8276826875641612,-0.49321325467232785,-0.10824904617840875,0.7407053655281083,0.7496721789932191,0.2448080016049284,-0.786258345956275,0.36182205152932945,0.8297887862754589,-0.32537836557602956,0.28048160281764056,0.6130629190831961,1.1959802191117028,-1.0069760293258219,0.3043888253625946,-0.2860066829588857,0.8265495871534821,-0.26610142484920624,-0.12262514013580923,-0.8847456076969478,0.265651219779941,0.30632141291613013,-0.5832265937563834,1.1487105669755553,-0.11869159718354141,0.5488207727155063,-0.8125584542129105,-0.2375823096146089,0.8081785792934159,1.2248126417908676,0.172135474920279,-0.2104901778615792,-0.4130833139230543,0.31463481078537464,0.251126224251289,0.6393828253031266,1.8098136991379024,-0.6934105284742024,0.9686093530824318,-0.2916380998804658,0.323508132948223,0.02238751445104089,0.2165569284856453,0.18830121722120818,0.2858770075544597,0.4360997948776238,0.765695495871885,-0.3640319598842599,-0.11773704909211377,-0.26709859946143055,-0.05883573802951673,-0.08713509357298337,-1.6073987738225801,-1.3691923506648478,0.31530940981346706,0.20879559284975222
0.07194080267491877,-0.04607268816384297,-0.014377900211868232,-0.38892767981355764,0.05303715227838305,-1.3930898188249463,0.29557071425631504,-0.026490647141300876,0.5967972125897196,-0.20280342335067947,-0.7145957315310344,-0.034750938313257033,-0.027323628246895593,-0.4147110635605025,1.0218275017463592,-0.06734928804716815,-0.5197910748159706,0.9444150810681806,0.7309268968959243,-0.49321325467232785,-0.10824904617840875,0.7407053655281083,0.7496721789932191,-0.5756162355233732,0.6660789614707302,0.36182205152932945,0.8297887862754589,-0.32537836557602956,0.28048160281764056,0.6130629190831961,1.1959802191117028,-1.0069760293258219,0.3043888253625946,-0.2860066829588857,0.8649424851888773,-0.22496275922079387,-0.12262514013580923,-0.8847456076969478,0.265651219779941,0.30632141291613013,-0.5371137099247735,0.8498767087807478,-0.11869159718354141,0.32542408887455443,-0.8125584542129105,-0.2375823096146089,0.8081785792934159,1.2248126417908676,0.172135474920279,-0.2104901778615792,0.7964789153465044,0.31463481078537464,0.251126224251289,0.6393828253031266,1.8098136991379024,-0.6934105284742024,0.8852365675753668,-0.2916380998804658,0.323508132948223,-0.04384608639374016,0.2165569284856453,0.18830121722120818,0.2858770075544597,0.07143955806060764,-0.09318442769179132,-0.3640319598842599,-0.11773704909211377,-0.26709859946143055,-0.05883573802951673,-0.08713509357298337,-1.9779971006570183,-1.3691923506648478,0.31530940981346706,0.20879559284975222
0.07194080267491877,-0.04607268816384297,-0.014377900211868232,0.9696880798676897,0.05303715227838305,-1.3930898188249463,0.29557071425631504,-0.026490647141300876,-1.8753388081886109,-0.20280342335067947,-0.7145957315310344,-0.034750938313257033,-0.027323628246895593,-0.4147110635605025,1.0218275017463592,0.660227111613909,-0.5197910748159706,0.8454679876902004,0.5857932108935688,-0.49321325467232785,-0.10824904617840875,-1.1370650366818156,-1.2242734001970512,1.0481400671263903,0.6660789614707302,0.36182205152932945,0.8297887862754589,-0.32537836557602956,0.28048160281764056,0.6130629190831961,1.1959802191117028,-1.0069760293258219,0.3043888253625946,-0.2860066829588857,0.8897849486235447,-0.19834362263770353,-0.12262514013580923,0.2653430309319014,0.265651219779941,0.30632141291613013,-0.4286128067915737,2.0822768061422794,-0.11869159718354141,1.4663428670622731,-0.8125584542129105,-0.2375823096146089,0.8081785792934159,1.2248126417908676,1.4056288781178545,-0.2104901778615792,-0.4130833139230543,0.9369222451542292,0.251126224251289,0.6393828253031266,1.8098136991379024,0.4392394298353195,0.7601773893147695,-1.5293640833017283,0.323508132948223,0.8171907245884135,0.2165569284856453,0.18830121722120818,0.2858770075544597,-0.7573337074326109,-0.7066700873801316,-0.3640319598842599,-0.11773704909211377,-0.26709859946143055,-0.05883573802951673,-0.08713509357298337,1.727986167687362,-1.3691923506648478,0.31530940981346706,0.20879559284975222
0.07194080267491877,-0.04607268816384297,0.5424906003396615,0.11641619640769649,0.05303715227838305,0.7376353313120292,0.29557071425631504,-0.026490647141300876,0.5967972125897196,-0.20280342335067947,1.2919947111928025,-0.034750938313257033,-0.027323628246895593,-0.4147110635605025,1.0218275017463592,0.660227111613909,-0.5197910748159706,0.7135385298528933,0.4406595248912134,-0.49321325467232785,-0.10824904617840875,-0.5111415692785075,-0.6602889489998311,0.8259418362374753,-0.786258345956275,0.36182205152932945,0.8297887862754589,-0.32537836557602956,0.28048160281764056,0.6130629190831961,-0.43344760807296745,0.7463579715532646,0.3043888253625946,-0.2860066829588857,-0.6097964805236558,0.009769627011911934,-0.12262514013580923,-0.8847456076969478,0.265651219779941,0.30632141291613013,-0.24144874888680407,1.2575880191860667,-0.11869159718354141,0.8938888647198339,1.1447191736715667,-0.2375823096146089,0.8081785792934159,1.2248126417908676,0.172135474920279,-0.2104901778615792,-0.4130833139230543,0.9369222451542292,0.251126224251289,0.6393828253031266,1.8098136991379024,-0.6934105284742024,0.5934318183006396,-1.5293640833017283,0.323508132948223,0.4954846633423341,0.2165569284856453,0.18830121722120818,0.2858770075544597,0.5355525867368099,0.6736726469186339,-0.3640319598842599,-0.11773704909211377,-0.26709859946143055,-0.05883573802951673,-0.08713509357298337,-0.1250054664848281,1.6450388991199887,0.31530940981346706,0.20879559284975222
-0.876846107053953,-0.04607268816384297,1.7574764197248172,0.5121808281428889,0.05303715227838305,0.7376353313120292,0.29557071425631504,-0.026490647141300876,0.5967972125897196,-0.20280342335067947,0.28869948983088406,-0.034750938313257033,-0.027323628246895593,-0.4147110635605025,-0.543852316473886,-0.06734928804716815,-0.5197910748159706,0.15283833404433833,-0.43014259112291914,-0.49321325467232785,-0.10824904617840875,-0.1981798355768536,-0.09630449780261105,0.3359662501747397,0.6660789614707302,0.36182205152932945,-0.5493240449935441,-0.32537836557602956,0.28048160281764056,0.6130629190831961,-1.519732826196081,0.49855343276235364,0.3043888253625946,-0.2860066829588857,-0.04745344459345554,0.35581840259208647,-0.12262514013580923,1.4154316695607505,0.265651219779941,0.30632141291613013,1.0090241597233236,-0.7971843235952841,-0.11869159718354141,0.04418362082478464,-0.8125584542129105,3.997322359265795,0.8081785792934159,-0.7621985381792997,0.172135474920279,-0.2104901778615792,0.7964789153465044,0.31463481078537464,0.251126224251289,0.6393828253031266,1.8098136991379024,-0.6934105284742024,-0.11523685850941223,-1.5293640833017283,0.323508132948223,0.04131140040669262,0.2165569284856453,0.18830121722120818,0.2858770075544597,-0.7573337074326109,-0.7066700873801316,-0.3640319598842599,-0.11773704909211377,3.151727955214101,-0.05883573802951673,-0.08713509357298337,-0.49560379331926613,0.13792327422757042,-4.830684505997742,-3.422210692561791
0.30913753010713674,-0.04607268816384297,0.036246508929179924,0.2921879794411762,0.05303715227838305,0.7376353313120292,-4.0796940455655415,-0.026490647141300876,0.5967972125897196,4.246391679696535,-1.0490274719850072,-0.034750938313257033,-0.027323628246895593,-0.4147110635605025,1.0218275017463592,1.3878035112749862,2.182111984798516,-1.2983857021660392,0.4406595248912134,1.9237011823130308,-0.10824904617840875,-2.0759502377867776,-2.0702500769928815,-0.5756162355233732,-0.786258345956275,0.36182205152932945,-0.5493240449935441,-0.32537836557602956,-2.7843978272050074,0.6130629190831961,0.6528376100501461,-0.3126557649777037,0.3043888253625946,-0.2860066829588857,-0.03164460422593987,-0.4669549099761607,-0.12262514013580923,1.4154316695607505,0.265651219779941,0.30632141291613013,1.0795497467599036,1.931701606276679,-0.11869159718354141,2.445697972115018,-0.8125584542129105,-0.2375823096146089,0.8081785792934159,1.2248126417908676,0.172135474920279,-0.2104901778615792,-0.4130833139230543,2.1814971138919383,-5.976804137180673,2.225052232054881,1.8098136991379024,1.5718893881448412,-1.9494381396648406,0.9460878835407968,0.323508132948223,-0.13846551617199881,0.2165569284856453,0.18830121722120818,0.2858770075544597,-0.7573337074326109,0.4282783830432979,-0.3640319598842599,-0.11773704909211377,-0.26709859946143055,-0.05883573802951673,-0.08713509357298337,2.0985844945218,-0.6156345382186387,0.31530940981346706,0.20879559284975222
-0.876846107053953,-0.04607268816384297,-0.014377900211868232,0.07525444974795757,0.05303715227838305,0.7376353313120292,0.29557071425631504,-0.026490647141300876,0.5967972125897196,-0.20280342335067947,0.28869948983088406,-1.187189032143602,-0.027323628246895593,-0.4147110635605025,-0.543852316473886,-0.06734928804716815,-0.5197910748159706,-0.14400294608960254,-0.8655436491299854,-0.49321325467232785,-0.10824904617840875,-2.0759502377867776,1.031664404591829,-0.5756162355233732,0.6660789614707302,0.36182205152932945,-0.5493240449935441,0.834595507702515,0.28048160281764056,0.6130629190831961,0.6528376100501461,-0.4201935836982877,-1.8768094910547888,3.6994545212694954,-0.17844097906715678,0.7889843524441931,-0.12262514013580923,1.4154316695607505,0.265651219779941,0.30632141291613013,0.5180575730455945,-0.7971843235952841,-0.11869159718354141,-0.3168413771681823,-0.8125584542129105,-0.2375823096146089,0.8081785792934159,-0.7621985381792997,0.172135474920279,-0.2104901778615792,0.7964789153465044,0.31463481078537464,0.251126224251289,0.6393828253031266,-0.4265765391382231,-0.6934105284742024,-0.4904143932912044,0.9460878835407968,0.323508132948223,-0.05803900086047896,0.2165569284856453,0.18830121722120818,0.2858770075544597,-0.7573337074326109,-0.7066700873801316,-0.3640319598842599,-0.11773704909211377,3.2964401903326417,-0.05883573802951673,-0.08713509357298337,0.9867895140184859,0.8914810866737796,0.31530940981346706,0.20879559284975222
-0.876846107053953,-3.1746276082419502,0.7956126460449022,-0.09245185589949219,0.05303715227838305,0.7376353313120292,0.29557071425631504,-0.026490647141300876,0.5967972125897196,-0.20280342335067947,1.459210581419789,-0.034750938313257033,-0.027323628246895593,-0.4147110635605025,-0.543852316473886,2.1153799109360634,-0.5197910748159706,1.2412563612021215,1.1663279549029906,-0.49321325467232785,-0.10824904617840875,-1.4500267703834695,-1.5062656257956613,0.3473610312459661,-3.690932960810285,0.36182205152932945,0.8297887862754589,-2.6453261121331186,0.28048160281764056,-0.2699953865861346,-0.43344760807296745,1.6136738573214524,0.3043888253625946,-0.2860066829588857,0.1693535090181879,1.7424334264203383,-0.12262514013580923,-0.8847456076969478,0.265651219779941,0.30632141291613013,1.6681671462575125,-0.7971843235952841,-0.11869159718354141,0.5288746402297071,1.1447191736715667,-0.2375823096146089,0.8081785792934159,1.2248126417908676,-1.0613579282772965,-0.2104901778615792,-2.832207772462172,0.31463481078537464,0.251126224251289,0.6393828253031266,-0.4265765391382231,-0.6934105284742024,1.2604141023571591,-1.5293640833017283,1.6606750824675447,0.04131140040669262,0.2165569284856453,0.18830121722120818,0.2858770075544597,0.8587741602791652,1.2871583066069743,-0.3640319598842599,-0.11773704909211377,-0.26709859946143055,-0.05883573802951673,-0.08713509357298337,1.357387840852924,0.8914810866737796,-0.9711890691393352,1.1165471642026379
